well_id,timestamp,css_cycle_id,cycle_day,cycle_phase,reservoir_pressure,reservoir_temperature,oil_viscosity,api_gravity,asphaltene_content,steam_rate,steam_volume,steam_temperature,injection_pressure,injection_duration,soak_time,days_since_previous_css,stroke_length,spm,vfd_frequency,rod_load,pump_load,pump_fillage,current_oil_rate,current_water_rate,current_energy,fluid_level,future_reservoir_temperature_24h,future_oil_rate_24h,rod_floating_next_24h
BGW_09,2025-02-22 06:00:00,1,27,PRODUCTION,42.31,70.52,4614.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,27,61,1.81,42.15,7.69,54.13,93.64,115.48,31.11,323.4,753.8,70.58,119.93,0
BGW_09,2025-02-22 12:00:00,1,27,PRODUCTION,42.31,70.63,4382.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,27,61,1.77,42.02,7.69,54.13,93.64,113.91,31.11,323.4,753.8,70.66,119.53,0
BGW_09,2025-02-22 18:00:00,1,27,PRODUCTION,42.31,70.27,4492.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,27,61,1.8,40.99,7.69,54.13,93.64,114.69,31.11,323.4,753.8,70.3,117.97,0
BGW_09,2025-02-23 00:00:00,1,28,PRODUCTION,42.59,83.25,3571.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,28,74,1.87,43.45,8.06,48.85,93.41,120.13,32.29,331.43,745.9,83.19,125,0
BGW_09,2025-02-23 06:00:00,1,28,PRODUCTION,42.59,83.37,3634.4,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,28,74,1.81,43.92,8.06,48.85,93.41,118.84,32.29,331.43,745.9,83.31,125,0
BGW_09,2025-02-23 12:00:00,1,28,PRODUCTION,42.59,83.02,3768.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,28,74,1.83,43.87,8.06,48.85,93.41,122.41,32.29,331.43,745.9,82.98,125,0
BGW_09,2025-02-23 18:00:00,1,28,PRODUCTION,42.59,83.16,3666.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,28,74,1.79,43.3,8.06,48.85,93.41,119.2,32.29,331.43,745.9,83.12,125,0
BGW_09,2025-02-24 00:00:00,1,29,PRODUCTION,42.25,80.26,2947.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,29,61,2.09,50.78,7.02,52.6,86.02,120.58,30.43,416.14,726.0,80.48,125,0
BGW_09,2025-02-24 06:00:00,1,29,PRODUCTION,42.25,80.33,2857.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,29,61,2.09,50.98,7.02,52.6,86.02,120.52,30.43,416.14,726.0,79.99,125,0
BGW_09,2025-02-24 12:00:00,1,29,PRODUCTION,42.25,80.33,2925.9,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,29,61,2.09,49.59,7.02,52.6,86.02,119.85,30.43,416.14,726.0,80.26,125,0
BGW_09,2025-02-24 18:00:00,1,29,PRODUCTION,42.25,80.18,2985.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,29,61,2.15,49.3,7.02,52.6,86.02,121.45,30.43,416.14,726.0,79.83,125,0
BGW_09,2025-02-25 00:00:00,1,30,PRODUCTION,41.96,67.02,5834.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,30,61,1.65,41.25,8.54,49.84,88.77,105.74,30.01,304.17,767.3,67.04,109.66,0
BGW_09,2025-02-25 06:00:00,1,30,PRODUCTION,41.96,66.83,5982.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,30,61,1.7,40.67,8.54,49.84,88.77,106.37,30.01,304.17,767.3,66.93,106.44,0
BGW_09,2025-02-25 12:00:00,1,30,PRODUCTION,41.96,67.01,5864.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,30,61,1.75,41.0,8.54,49.84,88.77,105.07,30.01,304.17,767.3,66.68,106.6,0
BGW_09,2025-02-25 18:00:00,1,30,PRODUCTION,41.96,67.03,6003.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,30,61,1.73,40.85,8.54,49.84,88.77,103.11,30.01,304.17,767.3,67.02,111.32,0
BGW_09,2025-02-26 00:00:00,1,31,PRODUCTION,42.25,63.8,6838.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,31,86,2.08,45.16,8.87,54.48,88.14,101.4,28.07,363.77,777.9,63.56,108.07,0
BGW_09,2025-02-26 06:00:00,1,31,PRODUCTION,42.25,63.79,6983.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,31,86,1.95,44.26,8.87,54.48,88.14,101.57,28.07,363.77,777.9,63.82,108.15,0
BGW_09,2025-02-26 12:00:00,1,31,PRODUCTION,42.25,63.82,6911.5,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,31,86,2.01,44.97,8.87,54.48,88.14,100.99,28.07,363.77,777.9,63.61,107.2,0
BGW_09,2025-02-26 18:00:00,1,31,PRODUCTION,42.25,63.8,7006.4,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,31,86,2.12,45.87,8.87,54.48,88.14,100.78,28.07,363.77,777.9,63.83,111.88,0
BGW_09,2025-02-27 00:00:00,1,32,PRODUCTION,42.61,67.83,5933.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,32,74,1.57,41.16,7.47,51.53,93.07,107.06,24.93,320.82,766.9,67.83,111.62,1
BGW_09,2025-02-27 06:00:00,1,32,PRODUCTION,42.61,67.65,5916.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,32,74,1.58,42.41,7.47,51.53,93.07,106.95,24.93,320.82,766.9,67.52,113.4,0
BGW_09,2025-02-27 12:00:00,1,32,PRODUCTION,42.61,67.88,5868.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,32,74,1.67,43.02,7.47,51.53,93.07,107.74,24.93,320.82,766.9,68.02,113.6,0
BGW_09,2025-02-27 18:00:00,1,32,PRODUCTION,42.61,68.02,6104.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,32,74,1.54,41.65,7.47,51.53,93.07,105.92,24.93,320.82,766.9,68.07,114.19,0
BGW_09,2025-02-28 00:00:00,1,33,PRODUCTION,42.63,78.18,4275.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,33,86,1.7,38.16,7.27,51.11,92.43,122.3,24.41,289.16,754.9,78.09,125,0
BGW_09,2025-02-28 06:00:00,1,33,PRODUCTION,42.63,77.87,4418.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,33,86,1.65,38.7,7.27,51.11,92.43,120.48,24.41,289.16,754.9,77.98,125,0
BGW_09,2025-02-28 12:00:00,1,33,PRODUCTION,42.63,78.19,4510.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,33,86,1.87,39.56,7.27,51.11,92.43,120.29,24.41,289.16,754.9,78.32,125,0
BGW_09,2025-02-28 18:00:00,1,33,PRODUCTION,42.63,77.99,4345.5,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,33,86,1.78,38.64,7.27,51.11,92.43,120.56,24.41,289.16,754.9,77.89,125,0
BGW_09,2025-03-01 00:00:00,1,34,PRODUCTION,43.02,72.75,4316.5,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,34,61,2.26,45.88,7.24,54.24,82.4,118.83,34.6,371.94,750.0,72.68,120.92,0
BGW_09,2025-03-01 06:00:00,1,34,PRODUCTION,43.02,72.6,4395.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,34,61,2.23,46.52,7.24,54.24,82.4,116.91,34.6,371.94,750.0,72.42,120.1,0
BGW_09,2025-03-01 12:00:00,1,34,PRODUCTION,43.02,72.6,4438.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,34,61,2.25,46.45,7.24,54.24,82.4,116.41,34.6,371.94,750.0,72.46,117.43,0
BGW_09,2025-03-01 18:00:00,1,34,PRODUCTION,43.02,72.43,4397.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,34,61,2.25,45.35,7.24,54.24,82.4,118.64,34.6,371.94,750.0,72.35,122.92,0
BGW_09,2025-03-02 00:00:00,1,35,PRODUCTION,42.92,68.28,5338.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,35,86,1.92,41.56,7.29,50.39,92.06,112.97,26.01,303.22,745.7,68.25,117.34,0
BGW_09,2025-03-02 06:00:00,1,35,PRODUCTION,42.92,68.24,5830.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,35,86,1.92,40.53,7.29,50.39,92.06,112.93,26.01,303.22,745.7,68.47,119.21,0
BGW_09,2025-03-02 12:00:00,1,35,PRODUCTION,42.92,68.54,5382.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,35,86,1.9,40.05,7.29,50.39,92.06,110.24,26.01,303.22,745.7,68.16,115.86,0
BGW_09,2025-03-02 18:00:00,1,35,PRODUCTION,42.92,68.51,5182.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,35,86,1.92,41.01,7.29,50.39,92.06,112.07,26.01,303.22,745.7,68.35,120.38,0
BGW_09,2025-03-03 00:00:00,1,36,PRODUCTION,42.24,73.15,4987.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,36,74,1.84,43.71,7.37,51.41,88.47,118.16,31.56,340.95,742.7,73.01,122.98,0
BGW_09,2025-03-03 06:00:00,1,36,PRODUCTION,42.24,73.49,5016.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,36,74,1.77,43.0,7.37,51.41,88.47,120.15,31.56,340.95,742.7,73.38,122.92,0
BGW_09,2025-03-03 12:00:00,1,36,PRODUCTION,42.24,73.02,5006.5,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,36,74,1.86,43.77,7.37,51.41,88.47,118.89,31.56,340.95,742.7,72.99,120.07,0
BGW_09,2025-03-03 18:00:00,1,36,PRODUCTION,42.24,73.11,5196.9,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,36,74,1.92,42.79,7.37,51.41,88.47,118.76,31.56,340.95,742.7,72.99,119.86,0
BGW_09,2025-03-04 00:00:00,1,37,PRODUCTION,42.33,75.5,4026.4,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,37,86,1.73,41.24,8.47,48.61,91.26,119.79,28.1,312.47,729.7,75.6,125,0
BGW_09,2025-03-04 06:00:00,1,37,PRODUCTION,42.33,75.33,4164.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,37,86,1.76,41.4,8.47,48.61,91.26,120.18,28.1,312.47,729.7,75.09,125,0
BGW_09,2025-03-04 12:00:00,1,37,PRODUCTION,42.33,75.34,4254.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,37,86,1.79,42.45,8.47,48.61,91.26,119.39,28.1,312.47,729.7,75.42,125,0
BGW_09,2025-03-04 18:00:00,1,37,PRODUCTION,42.33,75.35,4024.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,37,86,1.8,42.1,8.47,48.61,91.26,120.17,28.1,312.47,729.7,75.3,125,0
BGW_09,2025-03-05 00:00:00,1,38,PRODUCTION,42.5,63.48,6407.6,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,38,86,1.93,43.75,8.99,50.94,91.1,105.44,25.25,344.09,778.4,63.19,108.26,0
BGW_09,2025-03-05 06:00:00,1,38,PRODUCTION,42.5,63.93,6188.6,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,38,86,1.97,43.36,8.99,50.94,91.1,105.75,25.25,344.09,778.4,63.97,110.78,0
BGW_09,2025-03-05 12:00:00,1,38,PRODUCTION,42.5,63.8,6392.9,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,38,86,1.97,45.0,8.99,50.94,91.1,104.96,25.25,344.09,778.4,63.59,108.22,0
BGW_09,2025-03-05 18:00:00,1,38,PRODUCTION,42.5,63.88,6237.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,38,86,2.02,44.61,8.99,50.94,91.1,103.56,25.25,344.09,778.4,64.02,108.23,0
BGW_09,2025-03-06 00:00:00,1,39,PRODUCTION,41.92,60.01,7665.9,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,39,86,2.23,48.32,8.62,54.33,88.27,97.46,26.61,398.53,779.7,59.66,104.43,0
BGW_09,2025-03-06 06:00:00,1,39,PRODUCTION,41.92,60.15,7315.4,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,39,86,2.32,48.74,8.62,54.33,88.27,98.01,26.61,398.53,779.7,60.05,107.0,0
BGW_09,2025-03-06 12:00:00,1,39,PRODUCTION,41.92,60.27,7467.4,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,39,86,2.24,48.55,8.62,54.33,88.27,98.29,26.61,398.53,779.7,60.22,103.17,0
BGW_09,2025-03-06 18:00:00,1,39,PRODUCTION,41.92,60.26,7398.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,39,86,2.17,47.29,8.62,54.33,88.27,97.08,26.61,398.53,779.7,59.96,104.17,0
BGW_09,2025-03-07 00:00:00,1,40,PRODUCTION,42.54,73.79,5087.6,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,40,74,1.79,43.02,8.12,50.32,87.64,118.52,27.44,318.33,719.8,73.51,123.44,0
BGW_09,2025-03-07 06:00:00,1,40,PRODUCTION,42.54,73.73,4795.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,40,74,1.69,42.33,8.12,50.32,87.64,116.95,27.44,318.33,719.8,73.51,122.81,0
BGW_09,2025-03-07 12:00:00,1,40,PRODUCTION,42.54,73.94,4727.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,40,74,1.81,41.45,8.12,50.32,87.64,116.73,27.44,318.33,719.8,73.78,122.53,0
BGW_09,2025-03-07 18:00:00,1,40,PRODUCTION,42.54,73.77,4846.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,40,74,1.7,41.91,8.12,50.32,87.64,117.93,27.44,318.33,719.8,73.76,123.54,0
BGW_09,2025-03-08 00:00:00,1,41,PRODUCTION,42.65,70.5,4617.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,41,74,2.1,42.87,8.22,55.51,90.93,116.12,25.38,343.28,732.7,70.47,124.03,0
BGW_09,2025-03-08 06:00:00,1,41,PRODUCTION,42.65,70.48,4718.4,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,41,74,2.14,42.96,8.22,55.51,90.93,117.43,25.38,343.28,732.7,70.47,124.29,0
BGW_09,2025-03-08 12:00:00,1,41,PRODUCTION,42.65,70.41,4777.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,41,74,2.2,43.01,8.22,55.51,90.93,116.14,25.38,343.28,732.7,70.53,123.33,0
BGW_09,2025-03-08 18:00:00,1,41,PRODUCTION,42.65,70.45,4443.5,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,41,74,2.25,43.41,8.22,55.51,90.93,115.11,25.38,343.28,732.7,70.31,122.2,0
BGW_09,2025-03-09 00:00:00,1,42,PRODUCTION,42.94,72.92,4451.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,42,74,2.19,45.0,7.02,52.27,82.6,119.26,24.44,363.12,722.2,72.59,120.9,0
BGW_09,2025-03-09 06:00:00,1,42,PRODUCTION,42.94,73.07,4304.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,42,74,2.04,47.26,7.02,52.27,82.6,118.61,24.44,363.12,722.2,73.17,121.67,0
BGW_09,2025-03-09 12:00:00,1,42,PRODUCTION,42.94,72.93,4359.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,42,74,2.23,45.18,7.02,52.27,82.6,119.16,24.44,363.12,722.2,72.64,121.86,0
BGW_09,2025-03-09 18:00:00,1,42,PRODUCTION,42.94,72.88,4213.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,42,74,2.18,45.77,7.02,52.27,82.6,118.85,24.44,363.12,722.2,72.8,122.83,0
BGW_09,2025-03-10 00:00:00,1,43,PRODUCTION,42.48,68.04,5363.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,43,86,1.83,44.26,7.62,52.58,89.64,113.18,31.93,352.51,741.4,67.72,119.27,0
BGW_09,2025-03-10 06:00:00,1,43,PRODUCTION,42.48,67.4,5325.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,43,86,1.77,45.85,7.62,52.58,89.64,110.54,31.93,352.51,741.4,67.3,114.1,0
BGW_09,2025-03-10 12:00:00,1,43,PRODUCTION,42.48,67.81,5383.6,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,43,86,1.86,43.57,7.62,52.58,89.64,111.52,31.93,352.51,741.4,67.67,120.25,0
BGW_09,2025-03-10 18:00:00,1,43,PRODUCTION,42.48,67.99,5444.6,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,43,86,1.75,43.81,7.62,52.58,89.64,109.75,31.93,352.51,741.4,67.77,115.28,0
BGW_09,2025-03-11 00:00:00,1,44,PRODUCTION,42.0,70.89,4553.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,44,86,2.14,45.88,7.72,51.79,86.77,120.22,39.15,369.83,735.9,70.55,122.69,0
BGW_09,2025-03-11 06:00:00,1,44,PRODUCTION,42.0,71.14,4480.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,44,86,2.17,46.13,7.72,51.79,86.77,120.73,39.15,369.83,735.9,70.98,125,0
BGW_09,2025-03-11 12:00:00,1,44,PRODUCTION,42.0,71.02,4617.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,44,86,2.12,46.13,7.72,51.79,86.77,120.18,39.15,369.83,735.9,70.95,123.7,0
BGW_09,2025-03-11 18:00:00,1,44,PRODUCTION,42.0,71.37,4623.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,44,86,2.1,46.25,7.72,51.79,86.77,118.49,39.15,369.83,735.9,71.24,122.78,0
BGW_09,2025-03-12 00:00:00,1,45,PRODUCTION,41.78,71.36,4474.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,45,86,2.05,46.11,8.63,54.52,87.73,118.67,31.57,368.45,727.1,71.29,125,0
BGW_09,2025-03-12 06:00:00,1,45,PRODUCTION,41.78,71.3,4780.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,45,86,2.02,45.75,8.63,54.52,87.73,118.69,31.57,368.45,727.1,71.17,125,0
BGW_09,2025-03-12 12:00:00,1,45,PRODUCTION,41.78,71.26,4512.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,45,86,2.11,45.82,8.63,54.52,87.73,118.82,31.57,368.45,727.1,71.37,123.71,0
BGW_09,2025-03-12 18:00:00,1,45,PRODUCTION,41.78,71.16,4451.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,45,86,2.17,45.9,8.63,54.52,87.73,120.37,31.57,368.45,727.1,71.07,124.13,0
BGW_09,2025-03-13 00:00:00,1,46,PRODUCTION,41.99,70.89,5360.9,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,46,61,2.22,49.49,9.36,56.27,85.56,109.0,30.91,415.82,742.4,70.75,115.8,1
BGW_09,2025-03-13 06:00:00,1,46,PRODUCTION,41.99,70.74,4948.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,46,61,2.25,48.68,9.36,56.27,85.56,110.77,30.91,415.82,742.4,70.55,115.46,1
BGW_09,2025-03-13 12:00:00,1,46,PRODUCTION,41.99,70.82,4961.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,46,61,2.17,48.26,9.36,56.27,85.56,108.2,30.91,415.82,742.4,70.68,113.08,0
BGW_09,2025-03-13 18:00:00,1,46,PRODUCTION,41.99,70.63,4993.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,46,61,2.17,49.62,9.36,56.27,85.56,110.29,30.91,415.82,742.4,70.46,116.37,0
BGW_09,2025-03-14 00:00:00,1,47,PRODUCTION,42.13,65.09,5915.9,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,47,74,2.26,47.28,8.95,57.81,82.43,105.44,32.32,393.35,762.9,64.77,109.7,0
BGW_09,2025-03-14 06:00:00,1,47,PRODUCTION,42.13,64.88,6186.6,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,47,74,2.3,47.28,8.95,57.81,82.43,106.81,32.32,393.35,762.9,65.12,107.85,0
BGW_09,2025-03-14 12:00:00,1,47,PRODUCTION,42.13,65.17,6082.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,47,74,2.32,47.11,8.95,57.81,82.43,106.65,32.32,393.35,762.9,65.33,109.18,0
BGW_09,2025-03-14 18:00:00,1,47,PRODUCTION,42.13,64.86,5979.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,47,74,2.29,46.65,8.95,57.81,82.43,105.73,32.32,393.35,762.9,64.61,107.36,0
BGW_09,2025-03-15 00:00:00,1,48,PRODUCTION,42.55,61.5,7066.9,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,48,86,2.04,46.57,8.77,51.36,86.2,99.91,25.55,368.14,762.1,61.69,105.89,0
BGW_09,2025-03-15 06:00:00,1,48,PRODUCTION,42.55,61.42,7158.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,48,86,1.86,46.39,8.77,51.36,86.2,101.77,25.55,368.14,762.1,61.24,103.51,0
BGW_09,2025-03-15 12:00:00,1,48,PRODUCTION,42.55,61.61,7249.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,48,86,1.97,45.73,8.77,51.36,86.2,100.27,25.55,368.14,762.1,61.55,107.21,1
BGW_09,2025-03-15 18:00:00,1,48,PRODUCTION,42.55,61.52,7179.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,48,86,2.02,46.23,8.77,51.36,86.2,100.07,25.55,368.14,762.1,61.51,102.67,0
BGW_09,2025-03-16 00:00:00,1,49,PRODUCTION,42.56,69.67,4874.4,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,49,74,2.12,47.72,7.73,55.23,89.42,116.89,32.65,403.7,744.6,69.76,118.34,0
BGW_09,2025-03-16 06:00:00,1,49,PRODUCTION,42.56,69.51,5133.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,49,74,2.11,47.74,7.73,55.23,89.42,115.66,32.65,403.7,744.6,69.77,115.43,0
BGW_09,2025-03-16 12:00:00,1,49,PRODUCTION,42.56,69.6,4859.5,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,49,74,2.1,48.46,7.73,55.23,89.42,114.72,32.65,403.7,744.6,69.67,119.84,0
BGW_09,2025-03-16 18:00:00,1,49,PRODUCTION,42.56,69.61,4863.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,49,74,2.17,48.46,7.73,55.23,89.42,114.96,32.65,403.7,744.6,69.53,118.21,0
BGW_09,2025-03-17 00:00:00,1,50,PRODUCTION,42.16,58.41,8656.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,50,86,1.94,47.03,6.9,55.36,84.62,98.04,21.74,376.52,783.9,58.17,99.55,0
BGW_09,2025-03-17 06:00:00,1,50,PRODUCTION,42.16,58.17,8372.5,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,50,86,2.0,46.44,6.9,55.36,84.62,99.28,21.74,376.52,783.9,58.01,97.74,0
BGW_09,2025-03-17 12:00:00,1,50,PRODUCTION,42.16,58.2,8739.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,50,86,2.04,45.89,6.9,55.36,84.62,97.89,21.74,376.52,783.9,58.04,98.46,0
BGW_09,2025-03-17 18:00:00,1,50,PRODUCTION,42.16,57.88,8709.1,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,50,86,1.91,46.06,6.9,55.36,84.62,97.0,21.74,376.52,783.9,57.69,93.03,0
BGW_09,2025-03-18 00:00:00,1,51,PRODUCTION,41.96,64.75,5823.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,51,74,1.74,37.58,8.18,51.84,86.51,98.2,26.97,274.53,754.3,64.51,107.25,0
BGW_09,2025-03-18 06:00:00,1,51,PRODUCTION,41.96,64.42,5864.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,51,74,1.72,37.18,8.18,51.84,86.51,99.13,26.97,274.53,754.3,64.4,107.25,0
BGW_09,2025-03-18 12:00:00,1,51,PRODUCTION,41.96,64.78,6128.4,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,51,74,1.64,37.02,8.18,51.84,86.51,97.53,26.97,274.53,754.3,64.88,109.31,0
BGW_09,2025-03-18 18:00:00,1,51,PRODUCTION,41.96,64.5,6069.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,51,74,1.72,37.38,8.18,51.84,86.51,98.73,26.97,274.53,754.3,64.44,107.92,0
BGW_09,2025-03-19 00:00:00,1,52,PRODUCTION,42.21,57.3,8873.4,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,52,74,2.07,46.04,9.04,52.19,81.04,88.09,25.77,370.77,803.5,57.71,94.36,0
BGW_09,2025-03-19 06:00:00,1,52,PRODUCTION,42.21,57.41,8413.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,52,74,2.09,46.05,9.04,52.19,81.04,89.18,25.77,370.77,803.5,57.14,92.91,0
BGW_09,2025-03-19 12:00:00,1,52,PRODUCTION,42.21,57.36,8561.7,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,52,74,1.97,45.54,9.04,52.19,81.04,88.27,25.77,370.77,803.5,57.41,88.6,0
BGW_09,2025-03-19 18:00:00,1,52,PRODUCTION,42.21,57.46,8515.3,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,52,74,2.17,46.64,9.04,52.19,81.04,89.69,25.77,370.77,803.5,57.32,89.47,0
BGW_09,2025-03-20 00:00:00,1,53,PRODUCTION,41.7,65.28,6812.0,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,53,61,1.78,41.05,7.44,51.56,89.26,100.38,18.92,313.5,772.8,65.08,105.07,0
BGW_09,2025-03-20 06:00:00,1,53,PRODUCTION,41.7,65.5,6734.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,53,61,1.72,40.55,7.44,51.56,89.26,100.75,18.92,313.5,772.8,65.42,105.08,0
BGW_09,2025-03-20 12:00:00,1,53,PRODUCTION,41.7,64.99,6827.2,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,53,61,1.72,41.68,7.44,51.56,89.26,99.57,18.92,313.5,772.8,64.96,101.42,0
BGW_09,2025-03-20 18:00:00,1,53,PRODUCTION,41.7,65.15,6538.6,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,53,61,1.85,40.74,7.44,51.56,89.26,103.82,18.92,313.5,772.8,65.05,103.22,0
BGW_09,2025-03-21 00:00:00,1,54,PRODUCTION,41.69,65.61,5796.6,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,54,74,1.78,37.77,8.69,55.62,88.49,100.95,19.64,293.74,780.1,65.23,108.64,0
BGW_09,2025-03-21 06:00:00,1,54,PRODUCTION,41.69,65.39,5816.8,18.75,8.51,0.0,0.0,0.0,0.0,0.0,0.0,54,74,1.6,39.73,8.69,55.62,88.49,100.58,19.64,293.74,780.1,65.46,107.89,0
